종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"035720","카카오","669213","889207","219994","55655301000","73987394800","18332093800"
"006400","삼성SDI","79294","103276","23982","46275087000","60143623000","13868536000"
"035420","NAVER","188049","233757","45708","51563654500","64155571500","12591917000"
"097950","CJ제일제당","35041","65422","30381","13864003500","26081914500","12217911000"
"090430","아모레퍼시픽","38874","109838","70964","6423064500","18186420500","11763356000"
"055550","신한지주","301644","574350","272706","12451345250","23727139050","11275793800"
"034220","LG디스플레이","312364","806261","493897","5320673950","13742995800","8422321850"
"031430","신세계인터내셔날","40376","286472","246096","1334320700","9459093700","8124773000"
"068270","셀트리온","82873","126659","43786","13419832500","20596833000","7177000500"
"005930","삼성전자","8676711","8784593","107882","569896490500","577039945000","7143454500"
"051910","LG화학","95231","109197","13966","46682128000","53585929500","6903801500"
"000270","기아","336160","411300","75140","27977222800","34305544300","6328321500"
"032640","LG유플러스","190113","619758","429645","2657991100","8701866900","6043875800"
"302440","SK바이오사이언스","15307","63182","47875","1801084000","7511947000","5710863000"
"195870","해성디에스","26256","95597","69341","1712837300","6364803000","4651965700"
"128940","한미약품","5565","20342","14777","1638389500","6014719500","4376330000"
"033780","KT&G","89300","140367","51067","7354606500","11571036300","4216429800"
"267250","HD현대","26676","89347","62671","1555672300","5251277700","3695605400"
"020000","한섬","36933","135480","98547","1382317950","5058898600","3676580650"
"323410","카카오뱅크","84428","172263","87835","3363390950","6887269300","3523878350"
"004170","신세계","19166","33653","14487","4581961000","8054618500","3472657500"
"005490","POSCO홀딩스","79053","91253","12200","21725680500","25139555000","3413874500"
"086790","하나금융지주","255463","325548","70085","11755856550","15024804200","3268947650"
"006260","LS","15308","71637","56329","859268500","4115950200","3256681700"
"267260","현대일렉트릭","18107","146636","128529","426330650","3549388750","3123058100"
"298050","효성첨단소재","1102","7509","6407","511492500","3547847000","3036354500"
"000120","CJ대한통운","11709","36226","24517","1374593000","4342281000","2967688000"
"011170","롯데케미칼","14131","29617","15486","2684144500","5637831000","2953686500"
"021240","코웨이","25361","67519","42158","1754215500","4683883000","2929667500"
"036460","한국가스공사","97154","164702","67548","4174654500","7079119200","2904464700"
"018260","삼성에스디에스","35925","55077","19152","5198853500","7983207000","2784353500"
"353200","대덕전자","54050","145628","91578","1600386700","4316635550","2716248850"
"014680","한솔케미칼","8998","20140","11142","2074517500","4692825500","2618308000"
"259960","크래프톤","16828","27461","10633","4112809500","6729216000","2616406500"
"086280","현대글로비스","23794","36353","12559","4825099000","7380942000","2555843000"
"005850","에스엘","11266","108108","96842","290580250","2836815550","2546235300"
"010620","현대미포조선","44389","76089","31700","3462939900","5981876600","2518936700"
"006280","녹십자","3696","17839","14143","642244500","3148357500","2506113000"
"120110","코오롱인더","21389","59480","38091","1374115700","3871770200","2497654500"
"011780","금호석유","13862","30143","16281","2025467500","4389307500","2363840000"
"005380","현대차","359633","371963","12330","64209738500","66460750000","2251011500"
"006800","미래에셋증권","234010","519592","285582","1825525770","4066240090","2240714320"
"000990","DB하이텍","143787","175645","31858","9253845500","11367155600","2113310100"
"011790","SKC","54867","68744","13877","8042102500","10134942000","2092839500"
"018670","SK가스","9125","26489","17364","1094500000","3175010500","2080510500"
"204320","만도","65483","104415","38932","3439784300","5501633800","2061849500"
"192820","코스맥스","24316","50841","26525","1853117900","3912505300","2059387400"
"069620","대웅제약","5600","17349","11749","941592000","2974402500","2032810500"
"008560","메리츠증권","573838","890070","316232","3598350980","5590242610","1991891630"
"012450","한화에어로스페이스","63137","99083","35946","3455341500","5443674500","1988333000"
"004430","송원산업","60112","138933","78821","1488918800","3449082600","1960163800"
"010120","LS ELECTRIC","31950","67206","35256","1575779150","3346898450","1771119300"
"272210","한화시스템","46864","161106","114242","718429000","2481304150","1762875150"
"017670","SK텔레콤","146969","176373","29404","8579490000","10290203800","1710713800"
"003550","LG","63114","86637","23523","4464848200","6152326600","1687478400"
"010060","OCI","25202","41038","15836","2641081000","4288755000","1647674000"
"326030","SK바이오팜","11028","29613","18585","940538200","2541229400","1600691200"
"271560","오리온","11597","29140","17543","1019253000","2573227400","1553974400"
"033240","자화전자","52018","100959","48941","1540650400","3043120550","1502470150"
"005940","NH투자증권","157850","302856","145006","1614788100","3106893950","1492105850"
"089590","제주항공","120927","187914","66987","2420257100","3865025000","1444767900"
"096770","SK이노베이션","80052","87075","7023","16024210000","17452158000","1427948000"
"006650","대한유화","1652","11894","10242","231067000","1657148000","1426081000"
"023530","롯데쇼핑","24733","39702","14969","2295895200","3684997900","1389102700"
"030000","제일기획","65270","119212","53942","1642267500","3010897250","1368629750"
"139480","이마트","12096","22911","10815","1496315500","2852002000","1355686500"
"004490","세방전지","8803","27495","18692","604606100","1898468100","1293862000"
"069960","현대백화점","12472","28554","16082","914187600","2106322700","1192135100"
"007810","코리아써키트","36401","77255","40854","1042104200","2228650200","1186546000"
"003670","포스코케미칼","86585","96026","9441","10794949000","11949515500","1154566500"
"003030","세아제강지주","2045","9863","7818","295113500","1425425000","1130311500"
"019170","신풍제약","15931","56443","40512","438368700","1554932050","1116563350"
"001680","대상","18832","65157","46325","452848200","1563032900","1110184700"
"214320","이노션","589","23000","22411","29050850","1138963600","1109912750"
"272450","진에어","74531","137746","63215","1282058450","2384331500","1102273050"
"267270","현대건설기계","28701","55110","26409","1168484250","2256505700","1088021450"
"000210","DL","5510","21784","16274","341354100","1363526400","1022172300"
"000370","한화손해보험","182448","383084","200636","867924705","1820326165","952401460"
"009830","한화솔루션","146755","176968","30213","4536170300","5480760900","944590600"
"000100","유한양행","49496","65398","15902","2860148400","3781718800","921570400"
"003490","대한항공","334605","365094","30489","9740729150","10640879100","900149950"
"180640","한진칼","16276","32153","15877","882636900","1759448000","876811100"
"030200","KT","290884","315025","24141","10424309700","11296070750","871761050"
"032830","삼성생명","64333","77764","13431","4042014600","4904370800","862356200"
"064960","SNT모티브","13158","30896","17738","588559700","1381495650","792935950"
"093050","LF","8139","48284","40145","156781700","926666000","769884300"
"293940","신한알파리츠","34714","133990","99276","262629860","1014384240","751754380"
"035150","백산","6647","68963","62316","79992700","826689000","746696300"
"001740","SK네트웍스","66714","222421","155707","312604845","1044079910","731475065"
"004370","농심","2604","4961","2357","780632500","1491439000","710806500"
"298040","효성중공업","6061","17768","11707","358764900","1069485900","710721000"
"145720","덴티움","18665","28815","10150","1242598900","1935084300","692485400"
"002320","한진","446","21713","21267","14144250","688726950","674582700"
"034120","SBS","13245","27029","13784","625796850","1286753000","660956150"
"175330","JB금융지주","3329","79332","76003","28120300","677121120","649000820"
"000810","삼성화재","26748","29803","3055","5283046500","5923376500","640330000"
"161390","한국타이어앤테크놀로지","78365","97443","19078","2526485250","3155142500","628657250"
"244920","에이플러스에셋","23872","118270","94398","153515730","779630240","626114510"
"010690","화신","1314","74174","72860","11272610","635863050","624590440"
"105630","한세실업","72592","97041","24449","1823497700","2441234250","617736550"
"042670","현대두산인프라코어","108570","200736","92166","703411190","1307775910","604364720"
"348950","제이알글로벌리츠","47522","146583","99061","268814320","830840120","562025800"
"001530","DI동일","97","23101","23004","2286450","537339500","535053050"
"001430","세아베스틸지주","880","32526","31646","14857700","549509100","534651400"
"005385","현대차우","1035","6891","5856","94690400","626239900","531549500"
"057050","현대홈쇼핑","3274","12531","9257","186080900","713744400","527663500"
"383800","LX홀딩스","36","51558","51522","354650","507399020","507044370"
"001800","오리온홀딩스","5797","39425","33628","80468450","549590900","469122450"
"365550","ESR켄달스퀘어리츠","68782","135542","66760","457338670","901327040","443988370"
"079160","CJ CGV","43013","58826","15813","1128902350","1548485400","419583050"
"081660","휠라홀딩스","59361","72883","13522","1782972600","2192323300","409350700"
"009540","한국조선해양","45543","50091","4548","3924506700","4328840700","404334000"
"192650","드림텍","2454","42134","39680","23868520","421895370","398026850"
"005387","현대차2우B","5636","9936","4300","517022300","913058900","396036600"
"008770","호텔신라","121418","126378","4960","9152119000","9521045300","368926300"
"344820","KCC글라스","6130","12303","6173","354902800","712475200","357572400"
"126560","현대퓨처넷","10","110815","110805","32445","355248575","355216130"
"005610","SPC삼립","4848","9010","4162","405103800","754306800","349203000"
"210540","디와이파워","596","22606","22010","9327400","350718850","341391450"
"009900","명신산업","16710","32331","15621","349552150","679764700","330212550"
"029530","신도리코","519","10668","10149","16873750","346523000","329649250"
"000070","삼양홀딩스","1032","5031","3999","83939800","410514100","326574300"
"002270","롯데푸드","0","994","994","0","318050000","318050000"
"005960","동부건설","12444","36992","24548","154661750","470542200","315880450"
"014820","동원시스템즈","5664","11410","5746","311288700","626276200","314987500"
"111110","호전실업","265","30272","30007","2655550","311007880","308352330"
"004960","한신공영","0","17742","17742","0","298037450","298037450"
"003090","대웅","9078","19539","10461","252590250","547175950","294585700"
"001440","대한전선","644145","776514","132369","1342717325","1626093780","283376455"
"002350","넥센타이어","61304","103839","42535","381587070","650538630","268951560"
"155660","DSR","1962","44816","42854","11748580","277579860","265831280"
"185750","종근당","8707","11521","2814","806834400","1069735600","262901200"
"006220","제주은행","2","42517","42515","12440","262001230","261988790"
"363280","티와이홀딩스","2580","13410","10830","61327350","320760850","259433500"
"024110","기업은행","97758","120102","22344","1082693000","1337379800","254686800"
"097955","CJ제일제당 우","84","1403","1319","15105000","255235500","240130500"
"281820","케이씨텍","236","12065","11829","4774800","241984250","237209450"
"017550","수산중공업","11358","72818","61460","41769755","269966240","228196485"
"017390","서울가스","2","1231","1229","371000","227274500","226903500"
"006060","화승인더","8119","48742","40623","44709840","268517170","223807330"
"003000","부광약품","62316","82841","20525","662436900","882060250","219623350"
"001040","CJ","9639","12199","2560","803644000","1020183300","216539300"
"006040","동원산업","523","1408","885","122466000","331365000","208899000"
"012750","에스원","13829","16845","3016","929963400","1137351200","207387800"
"001520","동양","3457","144567","141110","5045675","205886275","200840600"
"051915","LG화학우","69","873","804","17123000","217296000","200173000"
"003240","태광산업","112","313","201","111113000","311026000","199913000"
"025540","한국단자","539","3710","3171","33596300","231511800","197915500"
"084690","대상홀딩스","132","20108","19976","1320600","198884500","197563900"
"028100","동아지질","639","11118","10479","11812950","209348750","197535800"
"000880","한화","14196","20904","6708","407179300","601741900","194562600"
"088980","맥쿼리인프라","284180","297594","13414","3942638800","4136744100","194105300"
"014280","금강공업","11503","31506","20003","102527110","286996520","184469410"
"033270","유나이티드제약","100","6812","6712","2665250","184087450","181422200"
"078935","GS우","20","4794","4774","743700","180250700","179507000"
"009970","영원무역홀딩스","268","3848","3580","13436550","190572550","177136000"
"016710","대성홀딩스","3","2980","2977","178200","176567600","176389400"
"053210","스카이라이프","1118","19926","18808","10251610","184920090","174668480"
"017960","한국카본","118633","128842","10209","1607469250","1778366150","170896900"
"030210","다올투자증권","1413","40107","38694","6237545","176729975","170492430"
"417310","코람코더원리츠","28175","55615","27440","174030440","341491510","167461070"
"003160","디아이","234","19984","19750","1950820","165914520","163963700"
"007540","샘표","0","2501","2501","0","158980300","158980300"
"005430","한국공항","12","3310","3298","561700","158080750","157519050"
"001080","만호제강","0","5408","5408","0","145057050","145057050"
"002310","아세아제지","1387","4764","3377","58407950","200302850","141894900"
"381970","케이카","96201","102043","5842","2405790050","2547554000","141763950"
"210980","SK디앤디","112","5201","5089","3090150","142882950","139792800"
"028260","삼성물산","67901","68991","1090","7582540000","7720491000","137951000"
"027740","마니커","7960","76391","68431","15125400","147722340","132596940"
"088260","이리츠코크렙","17417","37246","19829","114305000","245297670","130992670"
"383220","F&F","77244","77826","582","9386136500","9516568500","130432000"
"044450","KSS해운","121","11387","11266","1384450","130075800","128691350"
"117580","대성에너지","1333","10397","9064","19206500","145419900","126213400"
"377190","디앤디플랫폼리츠","12806","36019","23213","67772060","191123520","123351460"
"013000","세우글로벌","17738","71145","53407","42932730","165497325","122564595"
"003555","LG우","469","2476","2007","28467100","150049100","121582000"
"090435","아모레퍼시픽우","0","1713","1713","0","120811200","120811200"
"000860","강남제비스코","208","5032","4824","5049900","123674850","118624950"
"019440","세아특수강","71","7213","7142","1155700","119026550","117870850"
"005690","파미셀","471","9981","9510","5546300","119936300","114390000"
"039490","키움증권","22969","24239","1270","2012740500","2127035300","114294800"
"170900","동아에스티","1458","3079","1621","94735100","203170000","108434900"
"006880","신송홀딩스","0","10316","10316","0","108125950","108125950"
"094800","맵스리얼티1","7674","29922","22248","36934295","144781135","107846840"
"031440","신세계푸드","1427","2919","1492","98838600","201444100","102605500"
"006340","대원전선","8727","60491","51764","16828010","118831080","102003070"
"003520","영진약품","69269","91742","22473","306616500","408516890","101900390"
"027410","BGF","8103","26655","18552","43511330","143669290","100157960"
"017800","현대엘리베이","14060","16763","2703","481801500","578189200","96387700"
"396690","미래에셋글로벌리츠","21635","37208","15573","129897390","223838430","93941040"
"005010","휴스틸","2426","6073","3647","59756300","150536800","90780500"
"001460","BYC","0","201","201","0","89236000","89236000"
"139130","DGB금융지주","49317","59082","9765","434464510","521321720","86857210"
"102460","이연제약","69","3430","3361","1710300","86816600","85106300"
"357120","코람코에너지리츠","220232","232975","12743","1441750340","1525067290","83316950"
"001720","신영증권","261","1738","1477","14622500","97575400","82952900"
"001750","한양증권","24","6281","6257","315800","82868050","82552250"
"075580","세진중공업","59606","70947","11341","398899640","479938810","81039170"
"037710","광주신세계","18","2222","2204","648850","80707150","80058300"
"000320","노루홀딩스","439","7296","6857","5017750","84988800","79971050"
"001060","JW중외제약","16234","19287","3053","425349650","504769100","79419450"
"005720","넥센","346","18325","17979","1513055","80837650","79324595"
"002030","아세아","53","581","528","7876500","85982500","78106000"
"00104K","CJ4우(전환)","633","1656","1023","45903700","122860900","76957200"
"082640","동양생명","3235","15146","11911","20591790","96652860","76061070"
"004980","성신양회","1","6026","6025","12450","72434850","72422400"
"298020","효성티앤씨","1549","1732","183","593121000","664638000","71517000"
"194370","제이에스코퍼레이션","9996","13325","3329","207704400","276445900","68741500"
"097520","엠씨넥스","9975","11432","1457","389228050","457877650","68649600"
"003070","코오롱글로벌","210","3590","3380","4182650","71128850","66946200"
"003720","삼영화학","18","21808","21790","53460","66908420","66854960"
"024720","한국콜마홀딩스","17","3245","3228","344600","66194450","65849850"
"082740","HSD엔진","47635","52776","5141","472563670","535641480","63077810"
"092220","KEC","179","20624","20445","565065","63579030","63013965"
"282690","동아타이어","1766","6704","4938","21624550","83300950","61676400"
"006405","삼성SDI우","48","254","206","14616000","75830000","61214000"
"100840","SNT에너지","1590","4698","3108","31643650","91251350","59607700"
"001270","부국증권","233","2436","2203","5813000","61261650","55448650"
"020120","키다리스튜디오","13829","20120","6291","120192750","175467200","55274450"
"000500","가온전선","3","2157","2154","75750","54285000","54209250"
"051905","LG생활건강우","0","117","117","0","53959000","53959000"
"005390","신성통상","22668","37714","15046","75492075","128472505","52980430"
"004710","한솔테크닉스","2","8263","8261","12710","52033920","52021210"
"074610","이엔플러스","13776","27091","13315","56948705","108833670","51884965"
"00279K","아모레G3우(전환)","1","1450","1449","35650","51687200","51651550"
"280360","롯데제과","0","415","415","0","48492000","48492000"
"338100","NH프라임리츠","5683","15475","9792","28122820","76494290","48371470"
"271940","일진하이솔루스","8626","9808","1182","341576600","388058300","46481700"
"034830","한국토지신탁","1351","23267","21916","2815780","48655345","45839565"
"000240","한국앤컴퍼니","7793","10911","3118","105641450","148838150","43196700"
"003690","코리안리","22332","26842","4510","209986280","252719390","42733110"
"012160","영흥","9","40452","40443","9495","41586493","41576998"
"002880","대유에이텍","105","35466","35361","119730","40114975","39995245"
"003830","대한화섬","74","389","315","9072500","48848500","39776000"
"00680K","미래에셋증권2우B","113","9179","9066","494375","39854160","39359785"
"005680","삼영전자","19690","22999","3309","228254000","267571250","39317250"
"003570","SNT중공업","480","4751","4271","4220400","41881600","37661200"
"005810","풍산홀딩스","21","1302","1281","617200","38140100","37522900"
"226320","잇츠한불","97","1844","1747","2096700","39573900","37477200"
"268280","미원에스씨","0","182","182","0","37439000","37439000"
"002170","삼양통상","942","1604","662","52244300","89572800","37328500"
"058650","세아홀딩스","0","338","338","0","35990000","35990000"
"002210","동성제약","1","4451","4450","7980","35470900","35462920"
"005030","부산주공","0","43284","43284","0","34963598","34963598"
"37550L","DL이앤씨2우(전환)","0","818","818","0","32749100","32749100"
"008060","대덕","24","4220","4196","185340","32353290","32167950"
"004800","효성","3852","4229","377","312514100","344110500","31596400"
"357250","미래에셋맵스리츠","9907","16120","6213","49877760","81412750","31534990"
"003010","혜인","3310","8097","4787","21400230","51808140","30407910"
"005945","NH투자증권우","185","3076","2891","1924000","32275700","30351700"
"005360","모나미","0","6646","6646","0","30343045","30343045"
"023810","인팩","2270","5580","3310","20703130","50586650","29883520"
"00088K","한화3우B","0","1849","1849","0","28533850","28533850"
"015360","예스코홀딩스","0","749","749","0","27603900","27603900"
"002710","TCC스틸","7693","10132","2439","90059300","116780800","26721500"
"007340","디티알오토모티브","3122","3442","320","229138800","255485000","26346200"
"001045","CJ우","0","500","500","0","25849500","25849500"
"071970","STX중공업","1","5269","5268","5010","25610015","25605005"
"129260","인터지스","804","8450","7646","2656560","27773075","25116515"
